"GB" "gamma"
"GB41556" -0.255416201333172
"GB41569" 0.726904685832407
"GB41553" -0.11127392209077
"GB45908" 0.0337835583339392
"GB45907" 0.980644370304579
"GB45909" 1.00978192245303
"GB45906" 0.295750125348831
"GB45910" 1.73863895884318
"GB45912" 0.566120106101384
"GB45913" 1.01130618607945
"GB45905" -0.00729905539507309
"GB43453" 0.559764861822961
"GB43449" -0.386489118002409
"GB43448" 0.621220345049187
"GB43454" 0.457828052611226
"GB43447" 0.247682122397559
"GB43446" 4.48837035242358
"GB43455" 1.11973630951679
"GB43444" 0.117912325831551
"GB43456" -0.256363433250819
"GB43459" 0.538013802993384
"GB43460" -0.127762058969485
"GB43461" 0.798349290959796
"GB43462" -0.732054364938435
"GB43443" -0.27132081583167
"GB43442" -0.212427512323909
"GB43463" 0.0849988095384772
"GB43464" 0.0691219549730315
"GB43441" -0.349456698117845
"GB43465" -0.690571928905504
"GB43440" 0.0899275406952016
"GB43466" -0.418482711405912
"GB43439" -0.175290321143009
"GB43467" -0.405659857672917
"GB43438" -0.968644925776443
"GB43437" 0.0893319756174069
"GB43436" -0.472962099365084
"GB43435" -0.568738655604287
"GB43434" -0.868767264699551
"GB43468" 0.0740268044058987
"GB43469" -0.121469263210835
"GB43431" -0.0492023195038367
"GB43470" -1.02670920064225
"GB43429" -0.75253442451748
"GB43427" 0.0647834712534004
"GB43471" 0.0876928305075493
"GB43472" -0.731689386841993
"GB43426" -0.499056750433671
"GB43425" -0.980958037002954
"GB43424" 0.457740335597969
"GB43423" 0.229944341240601
"GB43476" 1.27698912821367
"GB43422" -0.586073346819445
"GB43478" -0.126913790164547
"GB43421" -0.592826020072399
"GB43479" -0.410130845291657
"GB43420" -0.142543529143243
"GB43480" -0.321123710531038
"GB43481" 0.199946407591459
"GB43419" 0.250473938254035
"GB43482" 0.408063170260196
"GB43483" -0.30417854295323
"GB43418" 0.358562864976607
"GB43484" -0.429408779503778
"GB43485" 0.25115722965947
"GB43486" -0.748437038426269
"GB43417" 0.102660763342551
"GB43487" 0.542586698316826
"GB43416" 0.244343134107017
"GB43488" -0.0422411264349578
"GB43489" -0.757135228432148
"GB43490" -0.274011859978846
"GB43491" -0.486921875607558
"GB43492" -0.477653388773042
"GB49742" 0.276285090971687
"GB49741" -0.101982138547562
"GB49740" -0.588099049593234
"GB49739" -0.490892034955694
"GB46305" 0.476552971587615
"GB46306" -0.179897299068771
"GB46307" 0.0591538497371136
"GB46308" -0.559524101203724
"GB46309" 0.0163668890063081
"GB46304" -1.17931225620253
"GB46302" 0.981549400388186
"GB46301" 0.344056026079755
"GB46300" -0.43846550298727
"GB46310" 0.0165711504935163
"GB46299" 0.37573661575208
"GB46311" 1.42676339947447
"GB46298" 0.510179868532971
"GB46297" 0.47393110206106
"GB46313" -0.484947108425503
"GB46296" 2.4715785176282
"GB46315" 0.537505079979842
"GB50703" -0.560234884253625
"GB50702" 0.522499263952037
"GB50704" -0.472452631653544
"GB50701" -0.302845361383855
"GB50705" -0.169216054760265
"GB50700" 0.602797844136073
"GB50699" -0.520859647142551
"GB48699" -0.0415406934518062
"GB48700" 0.135411516063479
"GB48698" -0.382092592103028
"GB48697" 0.323209731866434
"GB48696" -0.263258042849891
"GB48701" 0.496126728576675
"GB48702" 0.0419523710688169
"GB48703" -0.496354551158398
"GB48704" 0.30509928551564
"GB48695" 0.430879775946596
"GB48705" -0.510590431252162
"GB48694" 0.193809388332483
"GB48706" 0.322231282489099
"GB48693" 0.144665086101345
"GB48707" -0.461713864853604
"GB48692" -0.22147441050774
"GB48708" -0.383182710427889
"GB48709" 0.430796652481133
"GB48691" 0.456130982261498
"GB48710" -0.0138449861171996
"GB48690" -0.0913754601177386
"GB48711" 0.128876693437709
"GB48712" -0.16807482644309
"GB48689" 0.00480295600444153
"GB54622" -0.0896014143576292
"GB54623" -0.715364625733494
"GB54625" 0.350651801909312
"GB54627" 0.185298520396498
"GB55116" 0.352667867308768
"GB55117" 0.385056363828609
"GB55114" 0.154408257614551
"GB45952" 0.0552130882297593
"GB45951" -0.352549822930576
"GB45950" 0.146666853981882
"GB45953" 0.0174424687844485
"GB45954" -0.803157067937747
"GB45955" -0.81987622341115
"GB45949" 0.792761731278769
"GB45948" 0.786852219110844
"GB45956" 0.118650157406909
"GB45947" -0.111468968270972
"GB45957" -0.25803943869584
"GB45946" -0.180083926457357
"GB45958" -0.365498414344713
"GB45945" -0.449036475073449
"GB45944" -0.590353581725877
"GB45961" 0.315344466317755
"GB45962" -0.350320979689868
"GB45967" 0.0918431636679837
"GB45943" 1.71281881388533
"GB45968" 1.02561508648231
"GB45969" 0.462562145090793
"GB45942" -0.340682851878882
"GB45970" 0.703172126871402
"GB45971" 0.48882848631012
"GB45972" 0.967548636389879
"GB45941" 2.67085482582264
"GB45940" 0.498004921601575
"GB45973" 2.19342013246263
"GB45939" 0.0394105651894515
"GB45938" 2.26824696445617
"GB45974" 0.601377573754849
"GB45975" 0.350835738646453
"GB45937" 0.045187658752192
"GB45976" 0.520720183278433
"GB45935" 1.06075675361545
"GB45934" -0.3623630603244
"GB45977" -0.0266478374814158
"GB45933" 1.17127983529247
"GB45978" -0.262047606202787
"GB45932" 0.703382294166424
"GB45929" 2.79195075468192
"GB45928" 0.43386279943112
"GB45927" -0.43531862223066
"GB45979" 0.528398414588228
"GB45981" 0.137262975576895
"GB45982" 0.0755647721777133
"GB45926" -0.37971359422741
"GB45983" 0.785877581666125
"GB45925" -0.186556544089065
"GB45984" 0.63553855931984
"GB45924" 0.156071925453207
"GB45986" 1.24640598611887
"GB45923" 0.535617138972227
"GB45988" 1.10432465299728
"GB45615" 0.00534866720850904
"GB45613" 0.2412226182243
"GB45616" 0.0563661053098585
"GB45612" 2.86932737236889
"GB45611" -0.166527811385861
"GB45617" -0.464750395700719
"GB45610" 0.0364349715023025
"GB45609" -0.0584833809856227
"GB45618" 0.988061089932877
"GB45619" -0.639660778242974
"GB45608" -0.216934780740325
"GB45622" 0.197454199365814
"GB47601" -0.232031936615754
"GB47599" -0.599545876164466
"GB47602" -0.384408389397569
"GB47604" -0.431461938349199
"GB47605" 0.0637860895406374
"GB47598" 0.0113156745539718
"GB47606" -0.135777388928997
"GB47607" -0.348626112608486
"GB47608" 0.453380446614917
"GB47596" -0.610842756902859
"GB47595" -0.486805052810151
"GB47594" -0.237780571420065
"GB47609" -0.0275206024011366
"GB47593" -0.258418989190182
"GB47592" 0.134911862709674
"GB47611" 0.10437824954488
"GB47591" 0.131653652471052
"GB47590" -0.218293838920163
"GB47612" 0.191500317719588
"GB47614" 0.596913657972614
"GB47615" -0.147232135842701
"GB47616" -0.49380525298434
"GB47589" 0.10936589727313
"GB47617" -0.561011420038223
"GB47588" 0.152301348816138
"GB47618" 0.127259805125597
"GB47587" 0.30204906911562
"GB47620" 0.0887898202341203
"GB47585" 0.545972613742622
"GB47623" -0.167948721556199
"GB47624" -0.870108474622293
"GB47625" -0.369740321146382
"GB47584" 0.194857609807427
"GB47583" 0.75674953534872
"GB47582" 0.234859015903977
"GB47581" 0.403750452519815
"GB47580" 0.941160440248979
"GB47626" -0.485049726739571
"GB47579" 1.28730880410703
"GB47627" -0.581363468885837
"GB47628" -0.565722595744674
"GB47577" -1.12735596823879
"GB47629" -0.10067348481909
"GB47576" 0.467819952863007
"GB47575" -0.225364236556671
"GB47630" -0.375706725989153
"GB47574" 0.203258635614748
"GB47573" -0.840870138442895
"GB47631" -0.610661735430392
"GB47632" 0.356147572531151
"GB47572" -0.668909799859427
"GB47633" -0.556521515345523
"GB47634" -0.639858692048072
"GB47571" -0.519368656308177
"GB47635" -0.494892369448656
"GB47570" -0.127549571869975
"GB47636" -0.323003727818257
"GB47569" 0.496487694952266
"GB47568" 0.168612326648914
"GB47638" 0.46284888139535
"GB47567" -0.157642447699582
"GB47566" -0.0390819317418949
"GB47642" 0.274469709916025
"GB47565" 1.14433808641947
"GB47643" 0.210709138479168
"GB47563" 2.24554434508928
"GB47645" -0.129811007652121
"GB47646" -0.675709934705177
"GB47647" 0.182404875998252
"GB47559" 0.297898690529613
"GB47558" -0.00548909293992832
"GB47557" 0.539067786294471
"GB47556" 0.151390536667965
"GB47649" -0.366532904349234
"GB47554" -0.309457350984421
"GB47553" 0.276429939129863
"GB47650" -0.407700303559122
"GB47552" -0.047690843653748
"GB47651" -0.94440959519976
"GB47652" 1.32922784753319
"GB47551" -0.292069523390415
"GB47550" -0.065457379869104
"GB47549" 0.806515838030753
"GB47654" 0.542931580674613
"GB47548" 0.251466976970064
"GB47547" 0.336442922962426
"GB47655" -0.717933462480069
"GB51305" 0.0761668631459937
"GB51304" -0.424237705197667
"GB51303" 0.0356820119943694
"GB51308" -0.981807628788702
"GB51310" 0.381015708139135
"GB51302" 0.469193466483771
"GB51311" -0.85620512226517
"GB51301" 2.12872940767824
"GB51299" 1.42863982600572
"GB51298" -0.161941594437319
"GB51295" 0.989274256167006
"GB51294" -0.0964236741345741
"GB51312" -0.315870704429372
"GB51313" -0.682689853493852
"GB51314" -0.275413366584483
"GB51315" -0.421723788666218
"GB51292" 0.549360380209934
"GB51317" -0.337799753235446
"GB51318" -0.405015027488902
"GB51290" 0.210301523999062
"GB51289" 0.0317578299280153
"GB51287" 0.519460245592017
"GB51286" -0.725137635315208
"GB51319" 0.137895410083228
"GB51320" 0.162411188780063
"GB51323" -0.10770990674629
"GB51324" -0.323944736632238
"GB51325" -1.26490868531146
"GB51326" -0.343566716892581
"GB51284" 0.790088258833146
"GB51330" 0.289841522927006
"GB51283" 1.72369639918044
"GB51331" 1.55059178622427
"GB51282" 0.23762763854957
"GB51332" -0.447335908450983
"GB51333" 0.820505833465993
"GB51334" 0.370086155366389
"GB51281" -0.0629470579231027
"GB51279" -0.230162505360978
"GB51335" 0.830764520220481
"GB51336" 0.0882507600990156
"GB51278" 0.409466559980524
"GB51277" 0.00724055602969962
"GB51337" 0.44184688052279
"GB51276" 1.39482597521455
"GB51338" 1.21659662803373
"GB51339" 0.844866068679773
"GB51340" -0.365374804609238
"GB51274" 0.267811716214136
"GB51341" 0.83814295643239
"GB51342" 0.885019088937374
"GB51273" -0.949068165627716
"GB51343" -0.486694275525375
"GB51344" -1.31000776620454
"GB51272" 0.0835522641096036
"GB51345" -0.0403987294392234
"GB51346" -0.345742067022925
"GB51348" -0.36579194965344
"GB51349" 0.215278619851145
"GB51271" -0.2284505298602
"GB51350" -0.336324197439599
"GB51351" -0.0583367970372161
"GB51268" -0.309235088687715
"GB51267" 0.00634508530396767
"GB51265" -0.190728895886156
"GB51352" -0.410989959199032
"GB51353" 0.718611744941648
"GB51354" 0.416568961700855
"GB51264" 0.180234245672137
"GB51355" -0.265689178071522
"GB51356" 2.2457050444619
"GB51357" 1.07675382905451
"GB51263" 0.624355406341401
"GB51262" 0.0567561315290511
"GB51261" 0.431125950342327
"GB51358" -0.219350818520119
"GB51260" -0.138850653457782
"GB51259" -0.272531021247911
"GB51258" -0.202125240109903
"GB51257" 0.266439116673804
"GB51359" 0.139742908677985
"GB51256" -0.345975309672262
"GB51255" 0.0677411739782344
"GB51360" -0.327420246939418
"GB51254" -0.10974423284648
"GB51361" 0.285305554276493
"GB51253" 0.15011956460371
"GB51251" -0.221607637254693
"GB51249" -0.0974860207717616
"GB51248" -0.360598587657171
"GB51247" -0.350841125498897
"GB54361" 1.7295465933862
"GB54360" 0.184020476365956
"GB54359" -0.00125605032108812
"GB54358" 0.6699711947701
"GB54356" 0.194232967443748
"GB54362" -0.207523193051708
"GB54354" 0.0999018196970737
"GB54363" 0.04022166750525
"GB54353" 0.00235652509271178
"GB54352" -0.056229180623933
"GB54351" -0.0684981220932698
"GB54364" 0.627040529689557
"GB54350" 0.369599195948537
"GB54349" 0.0563247911585363
"GB54348" -0.454221830092255
"GB54365" 0.644467069639211
"GB54366" 0.64879643564074
"GB54367" 1.18964355122289
"GB54347" -0.178788209354499
"GB54368" -0.527681534817749
"GB54345" 0.111614062233039
"GB54369" 0.0991474111281098
"GB54370" -0.387527912153389
"GB54344" -0.038921898016824
"GB54371" 0.896671739818349
"GB54372" -1.11958460219685
"GB54342" -0.409153650312726
"GB54341" -0.244446441164359
"GB54373" -0.0663017622121131
"GB54340" 0.887878935781123
"GB54374" -0.324245619156124
"GB54376" -0.114544524558133
"GB54377" -0.657545931877696
"GB54339" -0.34213195436864
"GB54338" 1.23854168956003
"GB54378" 0.0393583539721498
"GB54337" -0.383068430424616
"GB54335" 0.463432697261481
"GB54379" -0.448425447226939
"GB54381" -0.423235254048702
"GB54334" -0.493064894715262
"GB54333" 0.181790082884377
"GB54332" -0.0649246157136392
"GB54331" 0.163167103075663
"GB54384" 0.65710600638818
"GB54330" 0.00141412286510321
"GB54329" 0.111602176555641
"GB54385" -0.251830320379417
"GB54386" -0.374218403241038
"GB54387" 0.442709945954358
"GB54388" 0.306783418888091
"GB54328" 0.0434195074537596
"GB54389" 0.1215376987899
"GB54327" -0.34331800942996
"GB54326" -0.867573573884934
"GB54325" 0.0904381213664984
"GB54323" 0.122452108444132
"GB54322" -0.549589166626452
"GB54390" -0.0372288935816879
"GB54321" -0.194510209943931
"GB54391" 0.406961765485435
"GB54320" -0.330420186825272
"GB54392" -0.00113144539786006
"GB54319" -0.254917013631041
"GB54393" 0.922469096877188
"GB54317" 1.86842304259392
"GB54316" -0.363693682323872
"GB54315" 1.51347936304117
"GB54314" -0.00339224026741378
"GB54394" -0.899126924580827
"GB54395" 0.857304861130542
"GB54313" -0.0836380848824415
"GB54312" 0.104560943287241
"GB54311" -0.0511924902442655
"GB54309" 1.15994491538183
"GB54308" 0.887119768011251
"GB54307" -0.17822951047622
"GB54306" -0.147333916493356
"GB54305" -0.833482681974955
"GB54304" -0.0876669937266055
"GB54303" 0.681288869855382
"GB54396" 0.615028225171208
"GB54397" 3.35266879951779
"GB54398" 0.202290735803594
"GB54399" 0.260686652700363
"GB54302" 2.30799104070577
"GB54400" 0.494822538793151
"GB54401" 0.539209570012522
"GB54301" 0.36583578844374
"GB54300" -0.47184571078904
"GB54404" 1.73646643092142
"GB40306" -0.151117183371049
"GB40305" 0.471285235959698
"GB40304" 0.128662023323917
"GB40303" -0.883434951917462
"GB40307" -0.256199701482339
"GB40308" -0.229527449162824
"GB40309" -0.041694138418858
"GB40302" 0.0731292138873635
"GB40310" -0.0231335467075749
"GB40301" -0.287187441837807
"GB40300" 0.784790270828809
"GB40312" 0.183109358112369
"GB40313" 0.175205419925137
"GB40299" 0.0100915276327801
"GB40298" 0.181904355725372
"GB40314" 0.205434414255969
"GB40316" -0.374151884434751
"GB40297" 0.315835328370028
"GB40296" 0.244648710833866
"GB40294" -0.0865920689861165
"GB40293" 0.549394176063104
"GB40292" 1.22064359835415
"GB40291" 0.346758957893898
"GB53687" 0.237991039172608
"GB53688" 0.832653053456043
"GB53689" 0.0773785310606876
"GB53685" -0.0869844932532198
"GB53690" 0.000221394551952527
"GB53683" 0.222071413512578
"GB53691" 0.348151933152394
"GB53682" 0.274265641660261
"GB53681" 0.845563380803624
"GB53693" 0.244113248156805
"GB53694" 0.454688865891252
"GB53680" -0.415169708391169
"GB53679" 0.236520586410456
"GB53695" -0.560653739950494
"GB53677" 0.0184140085341428
"GB53696" 0.087084907786444
"GB53676" -0.334500786678981
"GB53697" -1.07211753531457
"GB53698" 1.53984473793827
"GB53675" 0.352337219856498
"GB53674" -0.338489223187859
"GB53699" -0.444743218032008
"GB53700" 0.27824750274255
"GB53673" -0.335283499195964
"GB53701" 0.526525619979372
"GB53702" 0.0185958494655763
"GB53703" -0.19207006751463
"GB53705" 1.10234532716147
"GB53672" -0.365892951860201
"GB53671" -0.622045244472801
"GB53706" -0.372900264086654
"GB53670" -0.108841449506463
"GB53707" 0.0696673994021231
"GB53669" -0.273924075209833
"GB53708" -0.315435343295669
"GB53668" -0.318753343660825
"GB53667" -0.425838782924316
"GB53709" 1.06495114947931
"GB53666" 0.195329106447807
"GB53710" -1.12088360639283
"GB53665" 0.0438019735449547
"GB53712" 0.12829896291156
"GB53713" 0.380262047184288
"GB53664" -0.34161563113736
"GB53714" -0.746095416994696
"GB53715" 0.349990604181217
"GB53716" 0.0973156610056268
"GB53663" 0.490249455821137
"GB53717" -0.14401442728239
"GB53662" -0.326443314382194
"GB53661" 0.189564581303208
"GB53660" -0.285693974859025
"GB53719" -0.911906770897081
"GB53659" -0.265463816840526
"GB53720" 0.0323729198634146
"GB53721" -0.518602240427414
"GB53658" 0.468914271163301
"GB53657" -0.565148471686765
"GB53722" -0.154785977529249
"GB53723" 0.376117579532936
"GB53656" -0.648033809231172
"GB53655" 0.471486970232302
"GB53725" -0.111749619478619
"GB53654" -0.607705648257773
"GB53726" 0.42874186891713
"GB53653" -0.262545895114993
"GB53652" -0.273644148709063
"GB53727" -0.290781010039971
"GB53651" 0.49747524367757
"GB53728" 0.436509335495506
"GB53650" 0.254763341092654
"GB53729" -0.0668605550551683
"GB53649" 0.581096903572063
"GB53648" 0.78229939605681
"GB53731" 0.787898667912715
"GB53732" -0.181797121179512
"GB53647" 0.403455987914888
"GB53733" -0.169012961531065
"GB53646" 0.334566531059633
"GB53735" 0.520845711120503
"GB53736" 0.65127116689813
"GB53737" 2.28477446483407
"GB53645" 0.404429688011236
"GB53738" -0.134718232721441
"GB53644" -0.0219440394841969
"GB53739" -0.467300380019589
"GB53643" -0.197632236811234
"GB53740" 0.0492361077902902
"GB53742" 0.0117049895422913
"GB53641" 0.629826657928384
"GB53743" 0.529599984963953
"GB53744" -0.130536293760978
"GB53745" -1.04819014146895
"GB53746" 0.976387037713036
"GB53640" -0.227584050280369
"GB53747" -0.666103595536527
"GB53639" 0.651744050553276
"GB53638" -0.305003758590378
"GB53748" 1.52196677168421
"GB53637" 0.430902309716591
"GB53749" 0.0325925121556943
"GB53636" -0.132939411649565
"GB53635" -0.0334844070992432
"GB53750" 0.212613188980374
"GB53751" -0.0663446201860273
"GB53753" 1.06633687388296
"GB53634" 0.528901242807972
"GB53755" 2.79065014455444
"GB53633" -0.199366627865877
"GB53756" 0.171401460140271
"GB53632" -0.241584049637361
"GB55797" 0.348729740961898
"GB55795" -0.19875678786781
"GB55798" 0.687755683146217
"GB55799" 0.513205650021163
"GB55800" 0.0958499323761346
"GB55794" 0.414339469974081
"GB55801" -0.441513635747901
"GB55793" 0.697416682862292
"GB55791" 0.00116038186636369
"GB55802" 2.78898407654446
"GB55790" -0.0859069578116953
"GB55803" 1.8233804964197
"GB55804" -0.199015437300067
"GB55805" 0.311353393760225
"GB55788" 0.0196481725628927
"GB55808" -1.16603305529625
"GB55809" 0.403534565469649
"GB55787" 0.649971294115545
"GB55786" 0.115395008317375
"GB55810" -0.421848311151226
"GB55811" 1.28290424426184
"GB55784" -0.0860235988400459
"GB55812" -0.0332607567165642
"GB55783" 0.0492134448422186
"GB55814" -0.228373379712773
"GB55815" 0.501340548677849
"GB55816" -0.292928555158043
"GB55817" 1.0437195646041
"GB55818" 0.20788525267682
"GB55819" 0.0839229324302137
"GB55820" 0.61757680167853
"GB55822" 1.6605651022501
"GB55782" 0.0432194663453697
"GB55823" 0.38806662770138
"GB55781" 0.0926019293560418
"GB55779" 0.211688107090559
"GB55778" -0.381774275053712
"GB55777" -0.124905127904545
"GB55824" -0.211647165765127
"GB55776" 0.137628839471498
"GB55775" -0.171104975873167
"GB55774" -0.194575148174721
"GB55825" -0.027551471652985
"GB55773" -0.351239610591675
"GB55826" -0.208088793274165
"GB55772" -0.309617991446277
"GB55771" -0.192710385385385
"GB55770" -0.670401249627549
"GB55828" -0.229033138982907
"GB55829" -0.269217951826628
"GB55769" 0.000269093556140105
"GB55830" 0.791455752700529
"GB55831" -0.58072427964876
"GB55768" 0.0378212967149534
"GB55767" 1.10576166358506
"GB55766" 4.74400780572537
"GB55765" 2.13311970497883
"GB55764" 1.10945661932974
"GB55761" 0.0279348205544903
"GB55832" -0.755659060457914
"GB55760" 0.378498095182002
"GB55758" -0.0634565191392897
"GB55834" 0.129067778133828
"GB55757" -0.411387289004524
"GB55756" -0.0751319586897828
"GB55755" 0.196821049869212
"GB55835" -0.839467614895421
"GB55753" 0.0753773145925605
"GB55837" 0.182667906978461
"GB55752" -0.0144426499906191
"GB55751" 0.628144506301712
"GB55750" 0.767581876459631
"GB55749" 0.571031757126822
"GB55840" -0.387081848472987
"GB55748" -0.106631904618886
"GB55841" 0.15083218573024
"GB55842" -0.700711571995905
"GB55843" 0.808857778095113
"GB55844" -0.0367347633069336
"GB55747" -0.145059278132778
"GB55746" 1.08821909621583
"GB55846" 0.474927164030397
"GB55847" -0.294122234318991
"GB55848" -0.262459059208316
"GB55849" 0.991462203637233
"GB55744" -0.332495385142131
"GB55851" 0.381284571120188
"GB55743" 0.791220626104014
"GB55853" -0.0472758547579744
"GB55854" -0.602507494436315
"GB55855" -0.0582572359111357
"GB55742" -0.101165755324792
"GB55741" -0.346626926737178
"GB55856" 2.95518290831906
"GB55858" -0.0619755045580818
"GB55860" 0.478954680076431
"GB51500" 3.64630689806884
"GB51499" -0.281397893425527
"GB51498" -0.0726230840132683
"GB51502" -0.446871841216089
"GB51497" 0.0170346646752661
"GB51503" -0.187435656890565
"GB51496" 0.403599765106604
"GB51504" -0.454830390645431
"GB51505" -0.0333884751961636
"GB51506" 0.783371642459801
"GB51508" -0.860902917480946
"GB51511" 0.271952625744159
"GB51495" 0.193478846448059
"GB51512" -0.0244269454653657
"GB51494" 1.34494030590469
"GB51513" -0.304765706811364
"GB51493" 0.22233375538401
"GB51492" 0.20637088949927
"GB51491" -0.104665037473235
"GB51515" 0.173318545501312
"GB51490" -0.627839315753536
"GB51517" -0.128873835971097
"GB51518" 0.188875623235996
"GB51520" -0.684631285023984
"GB51521" 0.0661779216681044
"GB51522" 0.425116496901785
"GB51489" 1.24422056680823
"GB51487" 0.302962747012172
"GB51486" 0.423476535872597
"GB51524" -0.704850792813721
"GB51485" 0.0694758892632064
"GB51484" -0.229609977318137
"GB51525" -0.64902022342016
"GB51526" -0.391643236447838
"GB51482" 0.473182137238944
"GB51528" 0.199702076176697
"GB51481" 1.27270748783522
"GB51479" 0.0675456588837323
"GB51478" 0.105953187886113
"GB46903" -0.0244613377764427
"GB46904" -0.268479034410207
"GB46906" -0.00593434292717573
"GB46900" -0.0380735957011226
"GB46907" -0.44684715412761
"GB46899" -0.52091672059664
"GB46898" -0.204660768509256
"GB46908" -0.161312467851804
"GB46897" 0.341729970858855
"GB46896" -0.37385855979887
"GB46909" -0.334205449985895
"GB46895" -0.412937549873723
"GB46910" -0.617718279564439
"GB46894" -0.238669097281686
"GB46911" -0.385679818913192
"GB46912" -0.222117437826462
"GB46892" 0.65169684074189
"GB46891" 0.0475842558832564
"GB46914" 1.2565335924543
"GB46890" 0.313185395962324
"GB46889" -0.288694533964426
"GB46915" -0.095203469216288
"GB46888" -0.159823564779712
"GB46916" -0.173242602145305
"GB46917" -0.534093571513558
"GB46887" -0.474683902011233
"GB46886" 0.897218645895544
"GB46918" 0.30920170481535
"GB46883" 0.0489027001769747
"GB46920" -0.236160102526949
"GB46921" 0.233383457451599
"GB46922" -0.367835366243061
"GB46882" 0.0976373544719876
"GB46881" 0.762760298713223
"GB46925" 0.712877687571265
"GB46880" -0.0114914867898495
"GB46879" -0.708250004258552
"GB46926" -0.136120348873396
"GB46927" -0.56487042424359
"GB46878" 0.306932481276361
"GB46928" -0.560537439540925
"GB46877" -0.487922739669462
"GB46929" -0.237346280314124
"GB46876" -0.0916453344521442
"GB46930" -0.200046559141829
"GB46931" -0.879284848200111
"GB46932" -0.378648084799385
"GB46935" -0.219877795362496
"GB46936" -0.799517358369326
"GB46937" -0.445967024768312
"GB46875" -0.560753892308449
"GB46938" -0.295076706435568
"GB46939" -0.260958940277427
"GB46940" -0.387715766346548
"GB46941" -0.292276903928854
"GB46942" -0.110127892769882
"GB46874" 0.854495026837787
"GB46944" 0.500122557126335
"GB46873" 0.180749604448859
"GB46872" -1.11314220366428
"GB46871" 0.0253960014825993
"GB46945" -0.396789400528272
"GB46870" 0.567543713034553
"GB46869" 0.0630654425803031
"GB46946" 0.309384004713521
"GB46865" -0.109478226690217
"GB46947" -0.0670335150504782
"GB46863" -0.156174112137852
"GB46861" -0.388286753760607
"GB46860" -0.215301791155996
"GB46948" 0.143388913145245
"GB46859" -0.548950239462413
"GB46855" -0.903117856189211
"GB46854" 0.22637591325747
"GB46952" 0.495859876292412
"GB46853" -0.146119233573623
"GB46953" 0.506657279517347
"GB46954" 2.28141633027609
"GB46852" 0.125821257190091
"GB46851" 0.476779266473024
"GB46956" 0.72001556846041
"GB46850" -0.327925426468914
"GB46849" -0.198334824504612
"GB46847" 0.22123020899488
"GB46958" -0.399156150144831
"GB46959" 0.410776504945269
"GB46961" 0.224476975229084
"GB46845" -0.25510166681519
"GB46962" -0.55012700093347
"GB46844" -0.336850051651009
"GB46963" -0.783728366384752
"GB46964" 0.0601919501239662
"GB49098" 0.818664383861852
"GB49097" 1.16512622084812
"GB49099" 0.753428086042884
"GB49100" 0.82358580112776
"GB49096" -0.283209450710607
"GB49101" -1.05766090006757
"GB49095" -0.361625997859594
"GB49102" 0.131533221745698
"GB49094" -0.528595068371336
"GB49093" 0.0856847074051362
"GB49104" -0.26225520597214
"GB49091" -0.615951639603786
"GB49105" 0.375817593118475
"GB49106" 2.2599760018913
"GB49090" -0.375364612293299
"GB49107" -0.020626063103196
"GB49089" -0.543890843268367
"GB49108" -0.425377432590948
"GB49109" -0.195212495798457
"GB49110" 0.293717070032425
"GB49087" 0.340033081257607
"GB49111" -0.318923808495645
"GB49086" -0.299815918901654
"GB49112" -0.449218630379448
"GB49085" -0.272719586350332
"GB49114" -0.788744685629312
"GB49084" -0.713338072086694
"GB49083" -0.595915714479048
"GB49115" -0.39207245138086
"GB49082" -0.174859143947076
"GB49116" -0.388387947483237
"GB49117" -1.02086360127013
"GB49081" -0.6097861166054
"GB49118" -0.689873059797805
"GB49080" 0.200148698544644
"GB49119" 0.556293331191042
"GB49079" -0.19623224731963
"GB49120" 0.0545560536371012
"GB49123" -0.315718707890282
"GB49124" 0.20116726287462
"GB49078" 0.423715375848663
"GB49125" 0.0338171601948153
"GB49076" 0.398602192036097
"GB49126" -0.240732098162143
"GB49074" 0.67991833254582
"GB49073" -0.431644162879992
"GB49072" -0.36245963475779
"GB49127" -0.860018948846868
"GB49071" 0.146540057278824
"GB49128" -0.667552274958408
"GB49129" 1.98927044738444
"GB49130" 0.487927484003617
"GB49069" -0.255631314819265
"GB49131" -0.0295133911931034
"GB49068" -0.630957019348053
"GB49132" 0.404960852942925
"GB49067" 0.250182645846446
"GB49134" -0.0977526423388881
"GB49066" -0.421514829251535
"GB49135" 0.362251617796439
"GB49065" -0.287875487197188
"GB49060" -0.224624782398848
"GB49137" 0.137996349913764
"GB49058" 0.314116429362939
"GB49139" -0.0513343010531832
"GB49057" -0.338643801132809
"GB49055" -0.609025761499089
"GB49054" 0.83424568236308
"GB49140" 0.707270917339201
"GB49053" -0.74804460795932
"GB51901" 0.495825663097206
"GB51902" -0.759003451816241
"GB51903" 0.708614663381069
"GB51900" -0.357884141591467
"GB51899" 0.647340982349848
"GB51904" 1.5584697739528
"GB51905" -0.209978767518094
"GB51898" 0.137433234338659
"GB51897" 0.668741391218384
"GB51896" -0.837241346280024
"GB51895" -0.822018501720999
"GB51894" -0.446186590507445
"GB51893" 0.697761738030177
"GB51908" 1.88288007943747
"GB51892" 0.14683991721293
"GB51909" 1.06892531502347
"GB51910" -0.0978316086707928
"GB51911" 0.297158854211552
"GB51889" -0.49320688946009
"GB51912" -0.056930973344233
"GB51913" 0.217641019842251
"GB51888" 0.820939107064308
"GB51914" 0.742858545923821
"GB51887" 0.580646410140348
